S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
48," BAKERY, CAKES & DAIRY ", DAIRY , MILK , NANDINI GOODLIFE Toned Milk,Nandini GoodLife,100285703,https://www.bigbasket.com/pd/100285703/nandini-goodlife-toned-milk-1-l-carton/,"Nandini GoodLife Toned Milk, 1 L Carton",53,,,1 L,veg,https://www.bigbasket.com/media/uploads/p/mm/100285703_15-nandini-goodlife-toned-milk.jpg,Goodlife Cow milk is UHT processed milk with Min.3.% fat and Min. 8.5% SNF. Suitable for all generation.,1002857031,https://www.bigbasket.com/media/uploads/p/l/100285703_15-nandini-goodlife-toned-milk.jpg
49," BAKERY, CAKES & DAIRY ", DAIRY ," PANEER, TOFU & CREAM ", MILKY MIST Paneer - Premium Fresh,Milky Mist,1200164,https://www.bigbasket.com/pd/1200164/milky-mist-paneer-premium-fresh-2x200-g/,"Milky Mist Paneer - Premium Fresh, 2x200 g Multi Pack",198,Rs 168,15%,2x200 g,,https://www.bigbasket.com/media/uploads/p/mm/1200164_3-milky-mist-paneer-premium-fresh.jpg,Milky Mist is a brand that is known for its various dairy products. The pure and protein rich products are renowned for their high quality goodness. Paneer is a product which is also known as cottage cheese. This is a healthy dairy product that is produced and marketed by Milky Mist.,1200164,https://www.bigbasket.com/media/uploads/p/l/1200164_3-milky-mist-paneer-premium-fresh.jpg
50," BAKERY, CAKES & DAIRY ", DAIRY ," PANEER, TOFU & CREAM ", MILKY MIST Paneer - Premium Fresh,Milky Mist,40003150,https://www.bigbasket.com/pd/40003150/milky-mist-paneer-premium-fresh-500-g-pouch/,"Milky Mist Paneer - Premium Fresh, 500 g Pouch",210,Rs 195,15,500 g,,https://www.bigbasket.com/media/uploads/p/mm/40003150_2-milky-mist-paneer-premium-fresh.jpg,Milky Mist Premium fresh paneer is made using the most hygienic and good for health. You will certainly like the Soft and enjoyable aroma.,8.90408E+12,https://www.bigbasket.com/media/uploads/p/l/40003150_2-milky-mist-paneer-premium-fresh.jpg
51," BAKERY, CAKES & DAIRY ", DAIRY ," PANEER, TOFU & CREAM ", MILKY MIST Paneer - Premium Fresh,Milky Mist,264679,https://www.bigbasket.com/pd/264679/milky-mist-paneer-premium-fresh-200-g-pouch/,"Milky Mist Paneer - Premium Fresh, 200 g Pouch",99,Rs 84,15%,200 g,,https://www.bigbasket.com/media/uploads/p/mm/264679_2-milky-mist-paneer-premium-fresh.jpg,Milky Mist is a brand that is known for its various dairy products. The pure and protein rich products are renowned for their high quality goodness. Paneer is a product which is also known as cottage cheese. This is a healthy dairy product that is produced and marketed by Milky Mist.,8.90408E+12,https://www.bigbasket.com/media/uploads/p/l/264679_2-milky-mist-paneer-premium-fresh.jpg
3992," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", AMUL Infant Milk Food - Amulspray,Amul,40058176,https://www.bigbasket.com/pd/40058176/amul-infant-milk-food-amulspray-200-g/,"Amul Infant Milk Food - Amulspray, 200 g",80,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40058176_1-amul-infant-milk-food-amulspray.jpg,"Amulspray is an Infant Milk Substitute and falls under The Infant Milk Substitutes, Feeding Bottles and Infant Foods. It is fortified with Vitamins: A, D, K, B Group, C and minerals Calcium, Magnesium, Phosphorus, Iron, Copper, Iodine, Manganese and Zinc.",8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/40058176_1-amul-infant-milk-food-amulspray.jpg
4770," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , AMUL Processed Cheese - Chiplets Cubes,Amul,104615,https://www.bigbasket.com/pd/104615/amul-processed-cheese-chiplets-cubes-200-g-carton/,"Amul Processed Cheese - Chiplets Cubes, 200 g (8 Cubes)",114,Rs 111,3,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/104615_6-amul-processed-cheese-chiplets-cubes.jpg,"The cubic shapes of Amul Processed Cheese Chiplets make it perfect for parties. They are best served with pineapple dices, and to add some zing, you can sprinkle some chaat masala over the cubes. This nutritious product from the house of Amul is rich in milk proteins and calcium. Although these cheese cubes add something more to your party platter, you can also grate the cheese and add it to your sauce or soup to make it creamier and thicker.",104615,https://www.bigbasket.com/media/uploads/p/l/104615_6-amul-processed-cheese-chiplets-cubes.jpg
4771," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , AMUL Cooking Butter - Unsalted,Amul,40006899,https://www.bigbasket.com/pd/40006899/amul-cooking-butter-unsalted-500-g/,"Amul Cooking Butter - Unsalted, 500 g",235,Rs 225,10,500 g,,https://www.bigbasket.com/media/uploads/p/mm/40006899_7-amul-cooking-butter-unsalted.jpg,"Amul unsalted butter is made from fresh cream and nothing else. It is in the purest form and doesn't contain any salt at all. With lower moisture content than other butter, it is an essential cooking and baking ingredient making it especially helpful when making pastries and puddings.  Amul is synonymous with Butter in India. Several Generations of Indian consumers have grown up with the taste of Amul Butter for six decades. Utterly Butterly Delicious taste of Amul Butter is a must on the breakfast table of almost every Indian Household. Utterly Cute Amul Butter Girl has been a part of Indian Consumers since 1950. Amul Butter topical is recognized as one of the longest-running advertisement campaigns in the world.",8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/40006899_7-amul-cooking-butter-unsalted.jpg
4772," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", NESTLE Everyday Dairy Whitener - Milk Powder For Tea,Nestle,266065,https://www.bigbasket.com/pd/266065/nestle-everyday-dairy-whitener-milk-powder-for-tea-400-g-pouch/,"Nestle Everyday Dairy Whitener - Milk Powder For Tea, 400 g Pouch",200,Rs 195.70,4,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/266065_7-nestle-everyday-dairy-whitener-milk-powder-for-tea.jpg,"Nestle EVERYDAY is a dairy whitener or dried milk powder that mixes in completely with your tea to lift its taste - so you get a thicker & tastier cup of tea, every time. We at Nestle use milk of the highest quality, and also use our international dairy know-how to carefully dry and balance this milk powder without losing any of its goodness, so that you and your family can enjoy a thicker, milkier, tastier cup of tea - with EVERYDAY, tea's perfect partner! Did you know that EVERYDAY is the No.1 selling dairy whitener in the country. It’s no wonder then, that in blind taste tests consumers ranked tea made with EVERYDAY milk powder as their No.1 choice for a perfect cup of tea! Serving Suggestion: 1 tbsp + tea leaves + 100ml water Storage: After opening, transfer the contents into an airtight container to avoid lumping. Store in a cool, dry and hygienic place. Safety Warning: This product is not to be used as a mother’s milk substitute.",8.90106E+12,https://www.bigbasket.com/media/uploads/p/l/266065_7-nestle-everyday-dairy-whitener-milk-powder-for-tea.jpg
4773," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", NESTLE Everyday Dairy Whitener - Milk Powder for Tea,Nestle,125546,https://www.bigbasket.com/pd/125546/nestle-everyday-dairy-whitener-milk-powder-for-tea-1-kg-pouch/,"Nestle Everyday Dairy Whitener - Milk Powder for Tea, 1 kg Pouch",490,,,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/125546_8-nestle-everyday-dairy-whitener-milk-powder-for-tea.jpg,"Nestle EVERYDAY is a dairy whitener or dried milk powder that mixes in completely with your tea to lift its taste - so you get a thicker & tastier cup of tea, every time. We at Nestle use milk of the highest quality, and also use our international dairy know-how to carefully dry and balance this milk powder without losing any of its goodness, so that you and your family can enjoy a thicker, milkier, tastier cup of tea - with EVERYDAY, tea's perfect partner! Did you know that EVERYDAY is the No.1 selling dairy whitener in the country. It’s no wonder then, that in blind taste tests consumers ranked tea made with EVERYDAY milk powder as their No.1 choice for a perfect cup of tea!",2.40113E+12,https://www.bigbasket.com/media/uploads/p/l/125546_8-nestle-everyday-dairy-whitener-milk-powder-for-tea.jpg
4774," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", NESTLE Everyday Dairy Whitener - Milk Powder For Tea,Nestle,266093,https://www.bigbasket.com/pd/266093/nestle-everyday-dairy-whitener-milk-powder-for-tea-200-g-pouch/,"Nestle Everyday Dairy Whitener - Milk Powder For Tea, 200 g Pouch",104,Rs 101.76,2,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/266093_5-nestle-everyday-dairy-whitener-milk-powder-for-tea.jpg,"Nestle Everyday is a dairy whitener or dried milk powder that mixes in completely with your tea to lift its taste - so you get a thicker & tastier cup of tea, every time. We at Nestle use milk of the highest quality, and also use our international dairy know-how to carefully dry and balance this milk powder without losing any of its goodness, so that you and your family can enjoy a thicker, milkier, tastier cup of tea - with Everyday, tea's perfect partner! Did you know that Everyday is the No.1 selling dairy whitener in the country? It’s no wonder then, that in blind taste tests consumers ranked tea made with Everyday milk powder as their No.1 choice for a perfect cup of tea! Serving Suggestion: 1 tablespoon + tea leaves + 100ml water Storage: After opening, transfer the contents into an airtight container to avoid lumping. Store in a cool, dry and hygienic place. Safety Warning: This product is not to be used as a mother’s milk substitute.",8.90106E+12,https://www.bigbasket.com/media/uploads/p/l/266093_5-nestle-everyday-dairy-whitener-milk-powder-for-tea.jpg
4775," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , MILKY MIST Cooking Butter - Unsalted,Milky Mist,40006627,https://www.bigbasket.com/pd/40006627/milky-mist-cooking-butter-unsalted-500-g-pouch/,"Milky Mist Cooking Butter - Unsalted, 500 g Pouch",280,Rs 245,13%,500 g,,https://www.bigbasket.com/media/uploads/p/mm/40006627_2-milky-mist-cooking-butter-unsalted.jpg,"The soft creamy texture and the smooth slightly-yellow tinge on the Milky Mist Unsalted Butter will remind you of age-old goodness; the goodness when added to muffins and cakes gives it the much-needed moisture and fluffiness. In fact, this unsalted butter can be a worthy addition to any homemade delicacies and desserts; even cookies and biscuits can do with a bit of goodness from Milky Mist.",40006627,https://www.bigbasket.com/media/uploads/p/l/40006627_2-milky-mist-cooking-butter-unsalted.jpg
4776," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," BROWN, WHEAT & MULTIGRAIN "," FRESHO Multigrain Bread - Safe, Preservative Free",Fresho,40020506,https://www.bigbasket.com/pd/40020506/fresho-multigrain-bread-safe-preservative-free-400-g/,"Fresho Multigrain Bread - Safe, Preservative Free, 400 g",54,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40020506_2-fresho-multigrain-bread-safe-preservative-free.jpg,"Freshly baked bread is one of life's greatest pleasures. Our breads are made using the finest ingredients. We make this bread extra special, so we hope you will enjoy eating it as much as we enjoyed baking it. Our Multigrain Bread is the perfect option for a healthy meal. Topped with seeds and oats, we bring to you a mixture of various healthy ingredients. Make your sandwiches more interesting using these!",40020506,https://www.bigbasket.com/media/uploads/p/l/40020506_2-fresho-multigrain-bread-safe-preservative-free.jpg
4777," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," BROWN, WHEAT & MULTIGRAIN "," FRESHO Multigrain Bread - Safe, Preservative Free",Fresho,40087524,https://www.bigbasket.com/pd/40087524/fresho-multigrain-bread-safe-preservative-free-200-g/,"Fresho Multigrain Bread - Safe, Preservative Free, 200 g",32,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40087524_2-fresho-multigrain-bread-safe-preservative-free.jpg,"Freshly baked bread is one of life's greatest pleasures. Our breads are made using the finest ingredients. We make this bread extra special, so we hope you will enjoy eating it as much as we enjoyed baking it. Our Multigrain Bread is the perfect option for a healthy meal. Topped with seeds and oats, we bring to you a mixture of various healthy ingredients. Make your sandwiches more interesting using these!",8.90426E+12,https://www.bigbasket.com/media/uploads/p/l/40087524_2-fresho-multigrain-bread-safe-preservative-free.jpg
4778," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", AMULYA Dairy Whitener,Amulya,228528,https://www.bigbasket.com/pd/228528/amulya-dairy-whitener-200-g-pouch/,"Amulya Dairy Whitener, 200 g Pouch",80,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/228528_5-amulya-dairy-whitener.jpg,"Amulya, a premium Dairy Whitener from the house of Amul is the favourite choice of all Tea and Coffee lovers across India. It has the highest milk fat content among all the Dairy Whitener brands in India that makes it the creamiest dairy whitener. It is available in attractive packaging, wide range of pack sizes and at affordable prices.",8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/228528_5-amulya-dairy-whitener.jpg
4779," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", AMULYA Dairy Whitener,Amulya,228524,https://www.bigbasket.com/pd/228524/amulya-dairy-whitener-500-g-pouch/,"Amulya Dairy Whitener, 500 g Pouch",197,,,500 g,,https://www.bigbasket.com/media/uploads/p/mm/228524_2-amulya-dairy-whitener.jpg,"Amulya Dairy Whitener is wealthy in nutritional worth. It is processed from moderately skimmed milk and sugar in secure and sanitized environment and filled under an atmosphere of nitrogen. It contains outstanding natural miscibility lacking the use of lectin, and contains an excellent granular texture. It is the creamiest dairy whitener for tea and coffee along with superb taste and creamy aroma. It is the most excellent alternative to strong milk. It can be applied in tea, coffee and frequently as a supplement to pure milk.",228524,https://www.bigbasket.com/media/uploads/p/l/228524_2-amulya-dairy-whitener.jpg
4780," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , AMUL Butter - Pasteurised,Amul,40045943,https://www.bigbasket.com/pd/40045943/amul-butter-pasteurised-200-g-tub/,"Amul Butter - Pasteurised, 200 g Tub",98,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40045943_1-amul-butter-pasteurised.jpg,Amul is synonymous with Butter in India. Several Generation of Indian consumers have grown up with the taste of Amul Butter for the six decades. Utterly Butterly Delicious taste of Amul Butter is must on breakfast table of almost every Indian Household.,8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/40045943_1-amul-butter-pasteurised.jpg
4781," BAKERY, CAKES & DAIRY ", DAIRY ," PANEER, TOFU & CREAM ", GOWARDHAN Fresh Paneer - Classic Block,Gowardhan,40005958,https://www.bigbasket.com/pd/40005958/gowardhan-fresh-paneer-classic-block-200-g-pouch/,"Gowardhan Fresh Paneer - Classic Block, 200 g Pouch",97,Rs 75,23%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005958_1-gowardhan-fresh-paneer-classic-block.jpg,"Gowardhan Paneer is unsalted, home-made, colorless cheese. It is a protein-rich food. It is usually served chopped into cubes and fried with spinach and many other ingredients such as garlic and onions.",8.906E+12,https://www.bigbasket.com/media/uploads/p/l/40005958_1-gowardhan-fresh-paneer-classic-block.jpg
4782," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," MILK, WHITE & SANDWICH "," FRESHO Milk Bread - Safe, Preservative Free",Fresho,40037466,https://www.bigbasket.com/pd/40037466/fresho-milk-bread-safe-preservative-free-400-g/,"Fresho Milk Bread - Safe, Preservative Free, 400 g",40,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40037466_2-fresho-milk-bread-safe-preservative-free.jpg,"Fresho Milk bread is a lovely old-fashioned white bread recipe. Enjoy very tasty and delicious bread. The breads are enriched with vitamins required for healthy living. This makes your preparation tasty as well as healthy. Perfect for any homemade preparation, especially sandwiches!",8.90604E+12,https://www.bigbasket.com/media/uploads/p/l/40037466_2-fresho-milk-bread-safe-preservative-free.jpg
4783," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , AMUL Buttery Spread - Garlic & Herbs,Amul,30008041,https://www.bigbasket.com/pd/30008041/amul-buttery-spread-garlic-herbs-100-g/,"Amul Buttery Spread - Garlic & Herbs, 100 g",49,,,100 g,,https://www.bigbasket.com/media/uploads/p/mm/30008041_1-amul-buttery-spread-garlic-herbs.jpg,,3000804199,https://www.bigbasket.com/media/uploads/p/l/30008041_1-amul-buttery-spread-garlic-herbs.jpg
4784," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , AMUL Diced Cheese Blend,Amul,40191706,https://www.bigbasket.com/pd/40191706/amul-diced-cheese-blend-1-kg/,"Amul Diced Cheese Blend, 1 kg",455,,,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40191706_1-amul-diced-cheese-blend.jpg,It is a blend of mozzarella and cheddar. A unique product from the house of Amul. Just sprinkle and enjoy the Cheesy delicacies.,8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/40191706_1-amul-diced-cheese-blend.jpg
4785," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , AMUL Butter - Pasteurised (School Pack),Amul,40012987,https://www.bigbasket.com/pd/40012987/amul-butter-pasteurised-school-pack-10-g/,"Amul Butter - Pasteurised (School Pack), 10 g (Pack of 10)",57,,,10 g,,https://www.bigbasket.com/media/uploads/p/mm/40012987_6-amul-butter-pasteurised-school-pack.jpg,,40012987,https://www.bigbasket.com/media/uploads/p/l/40012987_6-amul-butter-pasteurised-school-pack.jpg
4786," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," MILK, WHITE & SANDWICH "," FRESHO White Big Bread Slices - Safe, Preservative Free",Fresho,40037465,https://www.bigbasket.com/pd/40037465/fresho-white-big-bread-slices-safe-preservative-free-400-g/,"Fresho White Big Bread Slices - Safe, Preservative Free, 400 g",35,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40037465_1-fresho-white-big-bread-slices-safe-preservative-free.jpg,Freshly Baked bread is one of life's greatest simple pleasures and at Bigbasket we decided to give you just that. We start baking our bread once your order using the finest ingredients available. Use Fresho White bread's Big Slices for making scrumptious jumbo sandwiches at home! These are also perfect for scooping up your favourite curry!,40037465,https://www.bigbasket.com/media/uploads/p/l/40037465_1-fresho-white-big-bread-slices-safe-preservative-free.jpg
4787," BAKERY, CAKES & DAIRY ", DAIRY , MILK , NANDINI GOODLIFE Slim Skimmed Milk,Nandini GoodLife,40000519,https://www.bigbasket.com/pd/40000519/nandini-goodlife-slim-skimmed-milk-1-l-carton/,"Nandini GoodLife Slim Skimmed Milk, 1 L Carton",57,,,1 L,,https://www.bigbasket.com/media/uploads/p/mm/40000519_2-nandini-goodlife-slim-skimmed-milk.jpg,Nandini Good Life Slim Skimmed Milk is an entire pack of nutrition necessary for your health development and growth. It is equally nutritional like the total milk with Vitamin A and D. There is completely no fat containing all over.,40000519,https://www.bigbasket.com/media/uploads/p/l/40000519_2-nandini-goodlife-slim-skimmed-milk.jpg
4788," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE ," AMUL Cheese - Mozzarella, Diced",Amul,40126254,https://www.bigbasket.com/pd/40126254/amul-cheese-mozzarella-diced-1-kg/,"Amul Cheese - Mozzarella, Diced, 1 kg",450,,,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40126254_3-amul-cheese-mozzarella-diced.jpg,"Amuls Diced Mozzarella has a moist, soft and an elastic texture and has a distinctive mild salty taste and a pleasant aroma. Due to its elastic and stringy texture, this cheese is ideal for preparing Lasagna, and as a topping on pizzas. When baked with pizzas, it melts uniformly while beautifully engulfing all other ingredients of the pizza surface. Mozzarella Cheese is also an excellent source of milk proteins.",8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/40126254_3-amul-cheese-mozzarella-diced.jpg
4789," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," BROWN, WHEAT & MULTIGRAIN ", MODERN Hi Fiber Brown,Modern,40000572,https://www.bigbasket.com/pd/40000572/modern-hi-fiber-brown-400-g-pouch/,"Modern Hi Fiber Brown, 400 g Pouch",35,,,400 g,,https://www.bigbasket.com/media/uploads/p/mm/40000572_6-modern-hi-fiber-brown.jpg,,40000572,https://www.bigbasket.com/media/uploads/p/l/40000572_6-modern-hi-fiber-brown.jpg
4790," BAKERY, CAKES & DAIRY ", DAIRY ," PANEER, TOFU & CREAM ", AKSHAYAKALPA Malai Paneer - Organic,Akshayakalpa,40131633,https://www.bigbasket.com/pd/40131633/akshayakalpa-malai-paneer-organic-200-g/,"Akshayakalpa Malai Paneer - Organic, 200 g",140,Rs 105,25%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40131633_2-akshayakalpa-malai-paneer-organic.jpg,"Enjoy the authentic taste of homemade paneer every day with Akshayakalpa Malai Paneer. Healthy & tasty, it is an organic dairy product which is absolutely suitable for vegetarians. No preservatives, artificial additives or flavouring, and no emulsifiers are used in this malai paneer.",8.908E+12,https://www.bigbasket.com/media/uploads/p/l/40131633_2-akshayakalpa-malai-paneer-organic.jpg
4791," BAKERY, CAKES & DAIRY "," COOKIES, RUSK & KHARI ", RUSKS , BRITANNIA Bake Rusk Toast,Britannia,312169,https://www.bigbasket.com/pd/312169/britannia-bake-rusk-toast-200-g/,"Britannia Bake Rusk Toast, 200 g",30,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/312169_10-britannia-bake-rusk-toast.jpg,"Britannia Bake Rusk Toast has been a traditional tea companion and is loved by many. Britannia rusk toast is as crispy as your traditional one, but with a hint of elaichi and right amount of sweetness, its taste will leave you amazed. Britannia toastea premium bake rusk for long has been a part of every home, sharing those moments of joy. Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Good Day, Milk Bikis and Little Hearts.",8.904E+12,https://www.bigbasket.com/media/uploads/p/l/312169_10-britannia-bake-rusk-toast.jpg
4792," BAKERY, CAKES & DAIRY "," COOKIES, RUSK & KHARI ", RUSKS , BRITANNIA Bake Rusk Toast,Britannia,312468,https://www.bigbasket.com/pd/312468/britannia-bake-rusk-toast-72-g/,"Britannia Bake Rusk Toast, 72 g",10,,,72 g,,https://www.bigbasket.com/media/uploads/p/mm/312468_7-britannia-bake-rusk-toast.jpg,"Britannia Bake Rusk Toast has been a traditional tea companion and is loved by many. Britannia rusk toast is as crispy as your traditional one, but with a hint of elaichi and right amount of sweetness, its taste will leave you amazed. Britannia toastea premium bake rusk for long has been a part of every home, sharing those moments of joy. Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Good Day, Milk Bikis and Little Hearts.",312468,https://www.bigbasket.com/media/uploads/p/l/312468_7-britannia-bake-rusk-toast.jpg
4795," BAKERY, CAKES & DAIRY ", DAIRY , MILK , NESTLE A+ Nourish Toned Milk,Nestle A+,100011680,https://www.bigbasket.com/pd/100011680/nestle-a-nourish-toned-milk-1-l-carton/,"Nestle A+ Nourish Toned Milk, 1 L Carton",78,,,1 L,veg,https://www.bigbasket.com/media/uploads/p/mm/100011680_9-nestle-a-nourish-toned-milk.jpg,"We start with high-quality milk which is sourced after careful selection and is then passed through Unique Flash Heat Treatment that makes the milk germ-free and preserves its nutrients without adding any preservatives. Thereafter, Nestle a+ nourish Milk is packed in a 6 layer protection packaging ensuring the long shelf life till un-opened. Nestle a+ nourish toned milk undergoes 61 stringent quality checks including checks for adulterants, aflatoxin and antibiotics.  This UHT Treated Toned Milk, fortified with Vitamin A & D, has no added preservatives. 1 glass(200ml) of Nestle a+ Nourish Milk helps meet 2 recommended portions of dairy per day. Usage: Nestle a+ Milk can be consumed straight from the pack, no boiling required. Warning: This product is not to be used as an infant milk substitute. Do not buy if the pack is puffed. Storage: Store in a cool, dry and hygienic place. Once opened, refrigerate (between 4 degrees to 8 degree Celsius) and consume within 2 days.",8.90106E+12,https://www.bigbasket.com/media/uploads/p/l/100011680_9-nestle-a-nourish-toned-milk.jpg
4796," BAKERY, CAKES & DAIRY ", DAIRY , MILK , NESTLE A+ Toned Milk,Nestle A+,1200170,https://www.bigbasket.com/pd/1200170/nestle-a-toned-milk-6x1-l/,"Nestle A+ Toned Milk, 6x1 L Multi Pack",468,Rs 438,30,6x1 L,,https://www.bigbasket.com/media/uploads/p/mm/1200170_3-nestle-a-toned-milk.jpg,"Nestle has been associated with pure products that encourage good health. This toned milk 1 litre carton is no different. Produced from the purest milk, this toned milk has been treated and packed with the most hygienic industrial processes.",1200170,https://www.bigbasket.com/media/uploads/p/l/1200170_3-nestle-a-toned-milk.jpg
4797," BAKERY, CAKES & DAIRY ", DAIRY , MILK , NESTLE A+ Toned Milk,Nestle A+,1200171,https://www.bigbasket.com/pd/1200171/nestle-a-toned-milk-12x1-l/,"Nestle A+ Toned Milk, 12x1 L Multi Pack",936,Rs 861,75,12x1 L,,https://www.bigbasket.com/media/uploads/p/mm/1200171_3-nestle-a-toned-milk.jpg,"Nestle has been associated with pure products that encourage good health. This toned milk 1 litre carton is no different. Produced from the purest milk, this toned milk has been treated and packed with the most hygienic industrial processes.",1200171,https://www.bigbasket.com/media/uploads/p/l/1200171_3-nestle-a-toned-milk.jpg
4798," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , MILKY MIST Cheese - Slices,Milky Mist,40003158,https://www.bigbasket.com/pd/40003158/milky-mist-cheese-slices-100-g-pouch/,"Milky Mist Cheese - Slices, 100 g Pouch",70,,,100 g,,https://www.bigbasket.com/media/uploads/p/mm/40003158_4-milky-mist-cheese-slices.jpg,"Milky Mist Cheese Slices is prepared from pure cow's milk, giving you the wonderful blend of aroma and texture that makes our ghee stand apart. Cow's ghee is simple to digest and also does not provide you the normal challenges recognized with fat.",8.90408E+12,https://www.bigbasket.com/media/uploads/p/l/40003158_4-milky-mist-cheese-slices.jpg
4799," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , MILKY MIST Cheese - Slices,Milky Mist,40003159,https://www.bigbasket.com/pd/40003159/milky-mist-cheese-slices-200-g-pouch/,"Milky Mist Cheese - Slices, 200 g Pouch",125,Rs 109,13%,200 g,,https://www.bigbasket.com/media/uploads/p/mm/40003159_4-milky-mist-cheese-slices.jpg,"Milky Mist Cheese Slices is prepared from pure cow's milk, giving you the ideal mix of aroma and texture that makes our ghee stand apart.",8.90408E+12,https://www.bigbasket.com/media/uploads/p/l/40003159_4-milky-mist-cheese-slices.jpg
4800," BAKERY, CAKES & DAIRY ", DAIRY , CURD , HERITAGE Curd -Total,Heritage,128469,https://www.bigbasket.com/pd/128469/heritage-curd-total-450-g-pouch/,"Heritage Curd -Total, 450 g Pouch",32,,,450 g,,https://www.bigbasket.com/media/uploads/p/mm/128469_9-heritage-curd-total.jpg,"Heritage Curd prepared from pure and fresh buffalo milk. It is thick and tasty. This will provide you with all the goodness of homemade curds. This dahi is acquired from pasteurised milk through souring by a risk-free lactic acid bacterial culture. The new generation of health helps food with developed nutritional advantages because of the occurrence of possible bifidobacterium lactic & lactobacillus acidophilus. It aids in improving your digestive system, immune system, aids with stomach problems, the calcium content offers you stronger teeth and bones.",8.90409E+12,https://www.bigbasket.com/media/uploads/p/l/128469_9-heritage-curd-total.jpg
4801," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," BROWN, WHEAT & MULTIGRAIN "," FRESHO Brown Bread - Safe, Preservative Free",Fresho,40013625,https://www.bigbasket.com/pd/40013625/fresho-brown-bread-safe-preservative-free-400-g/,"Fresho Brown Bread - Safe, Preservative Free, 400 g",45,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40013625_3-fresho-brown-bread-safe-preservative-free.jpg,Fresho Brown bread is made from whole wheat flour and not enriched flour. Soft and spongy slices that are perfect for all types of sandwiches! We hope youÃƒ¢Ã¢€š¬Ã¢€ž¢ll enjoy eating it as much as we enjoyed baking it.,400136251,https://www.bigbasket.com/media/uploads/p/l/40013625_3-fresho-brown-bread-safe-preservative-free.jpg
