S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
4," EGGS, MEAT & FISH ", EGGS , FARM EGGS , FRESHO Eggs - Regular,Fresho,1205938,https://www.bigbasket.com/pd/1205938/fresho-eggs-regular-5x6-pcs/,"Fresho Eggs - Regular, 5x6 pcs Multipack",270,,,5x6 pcs,,https://www.bigbasket.com/media/uploads/p/mm/1205938_1-fresho-eggs-regular.jpg,"Fresh eggs are hygienically processed and securely filled for keeping these free from any contamination and impurity. It has high dietary content, protein, smell and rich taste. These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.",_1205938,https://www.bigbasket.com/media/uploads/p/l/1205938_1-fresho-eggs-regular.jpg
5," EGGS, MEAT & FISH ", EGGS , FARM EGGS ," FRESHO Farm Eggs - Regular, Medium, Antibiotic Residue-Free, Growth Hormone-Free",Fresho,281204,https://www.bigbasket.com/pd/281204/fresho-farm-eggs-regular-medium-antibiotic-residue-free-growth-hormone-free-6-pcs/,"Fresho Farm Eggs - Regular, Medium, Antibiotic Residue-Free, Growth Hormone-Free, 6 pcs",54,,,6 pcs,non-veg,https://www.bigbasket.com/media/uploads/p/mm/281204_9-fresho-farm-eggs-regular-medium-antibiotic-residue-free-growth-hormone-free.jpg,"Number of Pcs Size 6 pcs Medium Eggs are one of the common food items in most of the households. From breakfast to dinner, eggs are indulged in various ways. Poached, boiled, fried; we all have our own favourite choices. Not only are they delicious, but they are also crammed with health benefits. It is one of the most in-expensive sources of high protein. These are one of nature's most wholesome and cost-effective foods. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. The Add-on Benefits of Fresho Egg: •Antibiotic free •Free from growth hormones •Carefully selected •Rich in omega 3 Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",281204,https://www.bigbasket.com/media/uploads/p/l/281204_9-fresho-farm-eggs-regular-medium-antibiotic-residue-free-growth-hormone-free.jpg
6," EGGS, MEAT & FISH ", EGGS , FARM EGGS , FRESHO Eggs - Regular,Fresho,1203477,https://www.bigbasket.com/pd/1203477/fresho-eggs-regular-2x6-pcs/,"Fresho Eggs - Regular, 2x6 pcs Multipack",108,,,2x6 pcs,,https://www.bigbasket.com/media/uploads/p/mm/1203477_2-fresho-eggs-regular.jpg,"Fresh Table eggs are hygienically processed and securely filled for keeping these free from any contamination and impurity. It has high dietary content, protein, smell and rich taste. These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It twisted boiled, sunny-side up, deviled or evens the Indian method curry eggs can be finished in so many unique tasty ways.",1203477,https://www.bigbasket.com/media/uploads/p/l/1203477_2-fresho-eggs-regular.jpg
7," EGGS, MEAT & FISH ", EGGS , FARM EGGS , FRESHO Eggs - Regular,Fresho,1205933,https://www.bigbasket.com/pd/1205933/fresho-eggs-regular-4x6-pcs/,"Fresho Eggs - Regular, 4x6 pcs Multipack",216,,,4x6 pcs,,https://www.bigbasket.com/media/uploads/p/mm/1205933_1-fresho-eggs-regular.jpg,"Fresh Table eggs are hygienically processed and securely filled for keeping these free from any contamination and impurity. It has high dietary content, protein, smell and rich taste. These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.",_1205933,https://www.bigbasket.com/media/uploads/p/l/1205933_1-fresho-eggs-regular.jpg
8," EGGS, MEAT & FISH ", EGGS , FARM EGGS ," FRESHO Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free, Growth Hormone-Free",Fresho,40072320,https://www.bigbasket.com/pd/40072320/fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-growth-hormone-free-12-pcs/,"Fresho Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free, Growth Hormone-Free, 12 pcs",110,,,12 pcs,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40072320_2-fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-growth-hormone-free.jpg,"Number of Pcs Size 12 pcs Medium Eggs are one of the common food items in most of the households. From breakfast to dinner, eggs are indulged in various ways. Poached, boiled, fried; we all have our own favourite choices. Not only are they delicious, but they are also crammed with health benefits. It is one of the most in-expensive sources of high protein. These are one of nature's most wholesome and cost-effective foods. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. The Add-on Benefits of Fresho Egg: •Antibiotic free •Free from growth hormones •Carefully selected •Rich in omega 3 Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",40072320,https://www.bigbasket.com/media/uploads/p/l/40072320_2-fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-growth-hormone-free.jpg
9," EGGS, MEAT & FISH ", EGGS , FARM EGGS ," FRESHO Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free, Growth Hormone-Free",Fresho,150502,https://www.bigbasket.com/pd/150502/fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-growth-hormone-free-30-pcs/,"Fresho Farm Eggs - Table Tray, Medium, Antibiotic Residue-Free, Growth Hormone-Free, 30 pcs",210,,,30 pcs,non-veg,https://www.bigbasket.com/media/uploads/p/mm/150502_6-fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-growth-hormone-free.jpg,"Number of Pcs Size 30 pcs Medium Eggs are one of the common food items in most of the households. From breakfast to dinner, eggs are indulged in various ways. Poached, boiled, fried; we all have our own favourite choices. Not only are they delicious, but they are also crammed with health benefits. It is one of the most in-expensive sources of high protein. These are one of nature's most wholesome and cost-effective foods. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. The Add-on Benefits of Fresho Egg: •Antibiotic free •Free from growth hormones •Carefully selected •Rich in omega 3 Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",150502,https://www.bigbasket.com/media/uploads/p/l/150502_6-fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-growth-hormone-free.jpg
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Skipjack Light Meat Tuna - Chunk In Olive Oil,Golden Prize,40037992,https://www.bigbasket.com/pd/40037992/golden-prize-canned-skipjack-light-meat-tuna-chunk-in-olive-oil-185-g/,"Golden Prize Canned Skipjack Light Meat Tuna - Chunk In Olive Oil, 185 g",225,Rs 213.75,11,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40037992_8-golden-prize-canned-skipjack-light-meat-tuna-chunk-in-olive-oil.jpg,"Premium Quality Fish, Imported from Thailand, Excellent source of Omega 3 , Dolphin Friendly",40037992,"https://www.bigbasket.com/media/uploads/p/l/40037992_8-golden-prize-canned-skipjack-light-meat-tuna-chunk-in-olive-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD ," TASTY NIBBLES Tuna Flakes - Light Meat, in Water",Tasty Nibbles,40121156,https://www.bigbasket.com/pd/40121156/tasty-nibbles-tuna-flakes-light-meat-in-water-185-g/,"Tasty Nibbles Tuna Flakes - Light Meat, in Water, 185 g Canned light meat tuna flakes with water as base",150,,,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40121156_2-tasty-nibbles-tuna-flakes-light-meat-in-water.jpg,,8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40121156_2-tasty-nibbles-tuna-flakes-light-meat-in-water.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD ," GOLDEN PRIZE Pink Salmon Fillet - Wild Alaskan, In Oil",Golden Prize,40124071,https://www.bigbasket.com/pd/40124071/golden-prize-pink-salmon-fillet-wild-alaskan-in-oil-115-g/,"Golden Prize Pink Salmon Fillet - Wild Alaskan, In Oil, 115 g",325,Rs 308.75,16,115 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40124071_7-golden-prize-pink-salmon-fillet-wild-alaskan-in-oil.jpg,,,"https://www.bigbasket.com/media/uploads/p/l/40124071_7-golden-prize-pink-salmon-fillet-wild-alaskan-in-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , ABBIES Tuna Chunks in Brine,Abbies,40087432,https://www.bigbasket.com/pd/40087432/abbies-tuna-chunks-in-brine-185-g/,"Abbies Tuna Chunks in Brine, 185 g",169,Rs 160.55,8,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40087432_1-abbies-tuna-chunks-in-brine.jpg,"Moist and succulent chunks of the finest fish, in brine.",8.56023E+11,https://www.bigbasket.com/media/uploads/p/l/40087432_1-abbies-tuna-chunks-in-brine.jpg
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , ABBIES Tuna Chunks in Sunflower Oil,Abbies,40087433,https://www.bigbasket.com/pd/40087433/abbies-tuna-chunks-in-sunflower-oil-185-g/,"Abbies Tuna Chunks in Sunflower Oil, 185 g",189,Rs 179.55,9,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40087433_2-abbies-tuna-chunks-in-sunflower-oil.jpg,"Tuna Chunks in Sunflower Oil is high in Vitamin E and Omega 3, and low in saturated fat.",8.56023E+11,"https://www.bigbasket.com/media/uploads/p/l/40087433_2-abbies-tuna-chunks-in-sunflower-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Skipjack Light Meat Tuna - Chunk In Soya Bean Oil,Golden Prize,40037993,https://www.bigbasket.com/pd/40037993/golden-prize-canned-skipjack-light-meat-tuna-chunk-in-soya-bean-oil-185-g/,"Golden Prize Canned Skipjack Light Meat Tuna - Chunk In Soya Bean Oil, 185 g",185,Rs 175.75,9,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40037993_7-golden-prize-canned-skipjack-light-meat-tuna-chunk-in-soya-bean-oil.jpg,"Premium Quality Fish, Imported from Thailand, Excellent source of Omega 3 , Dolphin Friendly",8.85211E+12,"https://www.bigbasket.com/media/uploads/p/l/40037993_7-golden-prize-canned-skipjack-light-meat-tuna-chunk-in-soya-bean-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , TASTY NIBBLES Tuna Chunks- White Meat In Sunflower Oil,Tasty Nibbles,40176763,https://www.bigbasket.com/pd/40176763/tasty-nibbles-tuna-chunks-white-meat-in-sunflower-oil-185-g-can/,"Tasty Nibbles Tuna Chunks- White Meat In Sunflower Oil, 185 g Can",200,,,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40176763_4-tasty-nibbles-tuna-chunks-white-meat-in-sunflower-oil.jpg,"Ready to Eat Canned White Meat Tuna from yellowfin is a healthy and tastier meal. Rich in Omega 3, Proteins, Potassium, Magnesium, Iron, Vitamin A, B16 & B12, it comes with no preservative and no odour. It is zero carb/sugar-free and unopened and it can be kept at room temperature. It comes with HACCP, Halal, and Japanese Technology.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40176763_4-tasty-nibbles-tuna-chunks-white-meat-in-sunflower-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD ," TASTY NIBBLES Tuna Flakes - Light Meat, in Salted Water",Tasty Nibbles,40121150,https://www.bigbasket.com/pd/40121150/tasty-nibbles-tuna-flakes-light-meat-in-salted-water-185-g/,"Tasty Nibbles Tuna Flakes - Light Meat, in Salted Water, 185 g Canned light meat tuna flakes with brine as base",150,,,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40121150_1-tasty-nibbles-tuna-flakes-light-meat-in-salted-water.jpg,,8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40121150_1-tasty-nibbles-tuna-flakes-light-meat-in-salted-water.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , MONTANA Tuna - Light meat flakes in water,Montana,40182553,https://www.bigbasket.com/pd/40182553/montana-tuna-light-meat-flakes-in-water-170-g/,"Montana Tuna - Light meat flakes in water, 170 g",150,,,170 g,,https://www.bigbasket.com/media/uploads/p/mm/40182553_2-montana-tuna-light-meat-flakes-in-water.jpg,"Ready to eat canned light meat Tuna from SkipJack is a healthy and tastier meal. It is rich in Omega 3, Proteins, Potassium, Magnesium, Iron, Vitamin A, B16 & B12. with no preservative and no odour. It is Zero-carbohydrate/sugar-free and is sealed can be kept at room temperature. It comes with HACCP and Halal and made with Japanese technology.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40182553_2-montana-tuna-light-meat-flakes-in-water.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , TASTY NIBBLES Pickle - Anchovy,Tasty Nibbles,40121147,https://www.bigbasket.com/pd/40121147/tasty-nibbles-pickle-anchovy-400-g-pet-jar/,"Tasty Nibbles Pickle - Anchovy, 400 g Pet Jar",245,,,400 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40121147_4-tasty-nibbles-pickle-anchovy.jpg,"Anchovy (Netholi) is a small sea caught fish that is rich in Calcium. Fresh Anchovy is cleaned and pickled by marinating with salt, vinegar and spices. It is processed with the know-how from CFTRI in a HACCP implemented factory. Anchovy Pickles is irresistible and addictive in taste.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40121147_4-tasty-nibbles-pickle-anchovy.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , ABBIES Tuna Flakes in Sunflower Oil,Abbies,40087436,https://www.bigbasket.com/pd/40087436/abbies-tuna-flakes-in-sunflower-oil-185-g/,"Abbies Tuna Flakes in Sunflower Oil, 185 g",159,Rs 151.05,8,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40087436_1-abbies-tuna-flakes-in-sunflower-oil.jpg,Carotenoids found in sunflower oil provide a good source of Vitamin A and the balance between monounsaturated and polyunsaturated fats in sunflower oil makes it perfect for lowering cholesterol level.,8.56023E+11,https://www.bigbasket.com/media/uploads/p/l/40087436_1-abbies-tuna-flakes-in-sunflower-oil.jpg
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Tuna Flakes - in Soya Bean Oil,Golden Prize,40124074,https://www.bigbasket.com/pd/40124074/golden-prize-tuna-flakes-in-soya-bean-oil-185-g/,"Golden Prize Tuna Flakes - in Soya Bean Oil, 185 g",155,Rs 147.25,8,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40124074_10-golden-prize-tuna-flakes-in-soya-bean-oil.jpg,,,"https://www.bigbasket.com/media/uploads/p/l/40124074_10-golden-prize-tuna-flakes-in-soya-bean-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Tuna Chunks in Tomato Sauce,Golden Prize,40096822,https://www.bigbasket.com/pd/40096822/golden-prize-canned-tuna-chunks-in-tomato-sauce-185-g/,"Golden Prize Canned Tuna Chunks in Tomato Sauce, 185 g",195,Rs 185.25,10,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40096822_6-golden-prize-canned-tuna-chunks-in-tomato-sauce.jpg,Premium Quality Fish. Imported from Thailand. Excellent source of Omega 3. Dolphin Friendly,8.85211E+12,"https://www.bigbasket.com/media/uploads/p/l/40096822_6-golden-prize-canned-tuna-chunks-in-tomato-sauce.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Sardine in Natural Oil,Golden Prize,40096824,https://www.bigbasket.com/pd/40096824/golden-prize-canned-sardine-in-natural-oil-200-g/,"Golden Prize Canned Sardine in Natural Oil, 200 g",109,Rs 103.55,5,200 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40096824_6-golden-prize-canned-sardine-in-natural-oil.jpg,Premium Quality Fish. Imported from Thailand. Excellent source of Omega 3.,8.85211E+12,"https://www.bigbasket.com/media/uploads/p/l/40096824_6-golden-prize-canned-sardine-in-natural-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Tuna Chunks in Spring Water,Golden Prize,40096823,https://www.bigbasket.com/pd/40096823/golden-prize-canned-tuna-chunks-in-spring-water-185-g/,"Golden Prize Canned Tuna Chunks in Spring Water, 185 g",195,Rs 185.25,10,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40096823_8-golden-prize-canned-tuna-chunks-in-spring-water.jpg,"Golden Prize Canned Tuna Chunks are a delicious and nutritious indulgence for the health conscious. It is rich in proteins, omega-3 fatty acids and can be used to make a number of snacks and salads. It is a must-try for every sea food lover.",8.85211E+12,"https://www.bigbasket.com/media/uploads/p/l/40096823_8-golden-prize-canned-tuna-chunks-in-spring-water.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , MONTANA Tuna - Light Meat Flakes In salt Water,Montana,40182554,https://www.bigbasket.com/pd/40182554/montana-tuna-light-meat-flakes-in-salt-water-170-g/,"Montana Tuna - Light Meat Flakes In salt Water, 170 g",150,,,170 g,,https://www.bigbasket.com/media/uploads/p/mm/40182554_2-montana-tuna-light-meat-flakes-in-salt-water.jpg,"Ready to eat canned light meat Tuna from SkipJack is a healthy and tastier meal. It is rich in Omega 3, Proteins, Potassium, Magnesium, Iron, Vitamin A, B16 & B12. with no preservative and no odour. It is Zero-carbohydrate/sugar-free and is sealed can, can be kept at room temperature. It comes with HACCP and Halal and made with Japanese technology.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40182554_2-montana-tuna-light-meat-flakes-in-salt-water.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD ," TASTY NIBBLES Tuna Chunks - White Meat In Water, Salt Added",Tasty Nibbles,40176765,https://www.bigbasket.com/pd/40176765/tasty-nibbles-tuna-chunks-white-meat-in-water-salt-added-185-g-can/,"Tasty Nibbles Tuna Chunks - White Meat In Water, Salt Added, 185 g Can",200,,,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40176765_2-tasty-nibbles-tuna-chunks-white-meat-in-water-salt-added.jpg,"Ready to Eat Canned White Meat Tuna from yellowfin is a healthy and tastier meal. Rich in Omega 3, Proteins, Potassium, Magnesium, Iron, Vitamin A, B16 & B12, it comes with no preservative and no odour. It is zero carb/sugar-free and unopened and it can be kept at room temperature. It comes with HACCP, Halal, and Japanese Technology.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40176765_2-tasty-nibbles-tuna-chunks-white-meat-in-water-salt-added.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , TASTY NIBBLES Tuna Flakes - White Meat In Sunflower Oil,Tasty Nibbles,40176766,https://www.bigbasket.com/pd/40176766/tasty-nibbles-tuna-flakes-white-meat-in-sunflower-oil-185-g-can/,"Tasty Nibbles Tuna Flakes - White Meat In Sunflower Oil, 185 g Can",190,,,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40176766_4-tasty-nibbles-tuna-flakes-white-meat-in-sunflower-oil.jpg,"Ready to Eat Canned White Meat Tuna from yellowfin is a healthy and tastier meal. Rich in Omega 3, Proteins, Potassium, Magnesium, Iron, Vitamin A, B16 & B12, it comes with no preservative and no odour. It is zero carb/sugar-free and unopened and it can be kept at room temperature. It comes with HACCP, Halal, and Japanese Technology.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40176766_4-tasty-nibbles-tuna-flakes-white-meat-in-sunflower-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , TASTY NIBBLES Tuna Flakes - White Meat In Water,Tasty Nibbles,40176767,https://www.bigbasket.com/pd/40176767/tasty-nibbles-tuna-flakes-white-meat-in-water-185-g-can/,"Tasty Nibbles Tuna Flakes - White Meat In Water, 185 g Can",190,,,185 g,,https://www.bigbasket.com/media/uploads/p/mm/40176767_3-tasty-nibbles-tuna-flakes-white-meat-in-water.jpg,"Ready to eat canned white meat tuna from yellowfin is a healthy and tastier meal. Rich in omega 3, proteins, potassium, magnesium, iron, vitamin A, B16 & B12, it comes with no preservative and no odour. It is zero carb/sugar-free and unopened and it can be kept at room temperature. It comes with HACCP, Halal, and Japanese Technology.",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40176767_3-tasty-nibbles-tuna-flakes-white-meat-in-water.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD ," TASTY NIBBLES Light Meat Tuna Chunks In Water, Salt Added",Tasty Nibbles,40092579,https://www.bigbasket.com/pd/40092579/tasty-nibbles-light-meat-tuna-chunks-in-water-salt-added-185-g/,"Tasty Nibbles Light Meat Tuna Chunks In Water, Salt Added, 185 g Canned light meat tuna chunks with brine as base",160,,,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40092579_1-tasty-nibbles-light-meat-tuna-chunks-in-water-salt-added.jpg,,8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40092579_1-tasty-nibbles-light-meat-tuna-chunks-in-water-salt-added.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Pink Salmon In Oil,Golden Prize,40176418,https://www.bigbasket.com/pd/40176418/golden-prize-pink-salmon-in-oil-140-g-can/,"Golden Prize Pink Salmon In Oil, 140 g Can",299,Rs 284.05,15,140 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40176418_3-golden-prize-pink-salmon-in-oil.jpg,"Golden Prize Salmon In Oil is ready to eat and is a rich source of Omega 3. It comes with an easy to open lid and can be stored for longer than fresh fish. It is an ideal ingredient to be used for preparing flavourful fish curries, salads or pastas.",__EAN __,"https://www.bigbasket.com/media/uploads/p/l/40176418_3-golden-prize-pink-salmon-in-oil.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , TASTY NIBBLES Light Meat Tuna Flakes In Sunflower Oil With Lemon Slice,Tasty Nibbles,40092583,https://www.bigbasket.com/pd/40092583/tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil-with-lemon-slice-185-g/,"Tasty Nibbles Light Meat Tuna Flakes In Sunflower Oil With Lemon Slice, 185 g Canned light meat tuna flakes with sunflower oil as base and flavoured w... More",150,,,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40092583_6-tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil-with-lemon-slice.jpg,"Ingredients Light meat Tuna,Sunflower Oil, Salt, Corn starch,Lemon slices, sugar,Acidity regulator E260,Guargum, Water",8.90709E+12,"https://www.bigbasket.com/media/uploads/p/l/40092583_6-tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil-with-lemon-slice.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , TASTY NIBBLES Light Meat Tuna Flakes In Sunflower Oil With Chilli & Cracked Pepper,Tasty Nibbles,40092584,https://www.bigbasket.com/pd/40092584/tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil-with-chilli-cracked-pepper-185-g/,"Tasty Nibbles Light Meat Tuna Flakes In Sunflower Oil With Chilli & Cracked Pepper, 185 g Canned light meat tuna flakes with sunflower oil as base and... More",150,,,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40092584_1-tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil-with-chilli-cracked-pepper.jpg,"Ingredients Light meat Tuna,Sunflower Oil, Salt, Chilli, Pepper, Paprika powder,water",8.90709E+12,https://www.bigbasket.com/media/uploads/p/l/40092584_1-tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil-with-chilli-cracked-pepper.jpg
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Skipjack Light Meat Tuna - Chunk In Brine,Golden Prize,40037990,https://www.bigbasket.com/pd/40037990/golden-prize-canned-skipjack-light-meat-tuna-chunk-in-brine-185-g/,"Golden Prize Canned Skipjack Light Meat Tuna - Chunk In Brine, 185 g",185,Rs 175.75,9,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40037990_8-golden-prize-canned-skipjack-light-meat-tuna-chunk-in-brine.jpg,"Premium Quality Fish, Imported from Thailand, Excellent source of Omega 3 , Dolphin Friendly",8.85211E+12,"https://www.bigbasket.com/media/uploads/p/l/40037990_8-golden-prize-canned-skipjack-light-meat-tuna-chunk-in-brine.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Skipjack Light Meat Tuna - Flakes In Brine,Golden Prize,40037991,https://www.bigbasket.com/pd/40037991/golden-prize-canned-skipjack-light-meat-tuna-flakes-in-brine-185-g/,"Golden Prize Canned Skipjack Light Meat Tuna - Flakes In Brine, 185 g",149,Rs 141.55,7,185 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40037991_6-golden-prize-canned-skipjack-light-meat-tuna-flakes-in-brine.jpg,"Premium Quality Fish, Imported from Thailand, Excellent source of Omega 3 , Dolphin Friendly",40037991,"https://www.bigbasket.com/media/uploads/p/l/40037991_6-golden-prize-canned-skipjack-light-meat-tuna-flakes-in-brine.jpg"""
," EGGS, MEAT & FISH ", FISH & SEAFOOD , CANNED SEAFOOD , GOLDEN PRIZE Canned Mackerel In - Tomato Sauce With Chili,Golden Prize,40037996,https://www.bigbasket.com/pd/40037996/golden-prize-canned-mackerel-in-tomato-sauce-with-chili-200-g/,"Golden Prize Canned Mackerel In - Tomato Sauce With Chili, 200 g",119,Rs 113.05,6,200 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40037996_4-golden-prize-canned-mackerel-in-tomato-sauce-with-chili.jpg,"Premium Quality Fish, Imported from Thailand, Excellent source of Omega 3",8.85211E+12,"https://www.bigbasket.com/media/uploads/p/l/40037996_4-golden-prize-canned-mackerel-in-tomato-sauce-with-chili.jpg"""
