S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, FRUITS & VEGETABLES , FRESH FRUITS ," KIWI, MELON, CITRUS FRUIT ", FRESHO Grape Fruit - Indian,Fresho,30005030,https://www.bigbasket.com/pd/30005030/fresho-grape-fruit-indian-1-pc/,"Fresho Grape Fruit - Indian, 1 pc 300gm-500gm",93.75,Rs 75,20%,1 pc,veg,https://www.bigbasket.com/media/uploads/p/mm/30005030_9-fresho-grape-fruit-indian.jpg,Grapefruits are oblate fruits with yellow or pink-yellow thick skin with tart and tangy flavour but sweet.,30005030,https://www.bigbasket.com/media/uploads/p/l/30005030_9-fresho-grape-fruit-indian.jpg
, FRUITS & VEGETABLES , FRESH FRUITS , SEASONAL FRUITS , FRESHO Kiwi - Dried,Fresho,30006386,https://www.bigbasket.com/pd/30006386/fresho-kiwi-dried-200-g/,"Fresho Kiwi - Dried, 200 g",218.75,Rs 175,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/30006386_3-fresho-kiwi-dried.jpg,"Kiwis are oval shaped with a brownish outer skin. The flesh is bright green and juicy with tiny, edible black seeds. With its distinct sweet-sour taste and a pleasant smell, it tastes like strawberry and honeydew melon. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1010/lean-green-smoothie/",30006386,https://www.bigbasket.com/media/uploads/p/l/30006386_3-fresho-kiwi-dried.jpg
, FRUITS & VEGETABLES , EXOTIC FRUITS & VEGGIES , EXOTIC FRUITS , FRESHO Blueberry,Fresho,30009286,https://www.bigbasket.com/pd/30009286/fresho-blueberry-125-g/,"Fresho Blueberry, 125 g",311.25,Rs 249,20%,125 g,veg,https://www.bigbasket.com/media/uploads/p/mm/30009286_7-fresho-blueberry.jpg,"Plump, smooth-skinned and indigo coloured perfect little globes of juicy berries have mostly sweet and slightly tart flavour. We have imported this fine quality, delicious tasting variety of blueberries. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/564/blueberry-mousse/",30009286,https://www.bigbasket.com/media/uploads/p/l/30009286_7-fresho-blueberry.jpg
, FRUITS & VEGETABLES , EXOTIC FRUITS & VEGGIES , EXOTIC FRUITS , FRESHO Ber - Large,Fresho,30009445,https://www.bigbasket.com/pd/30009445/fresho-ber-large-250-g/,"Fresho Ber - Large, 250 g",23.75,Rs 19,20%,250 g,veg,https://www.bigbasket.com/media/uploads/p/mm/30009445_2-fresho-ber-large.jpg,"It IsÃƒÆ’Ã¢‚¬Å¡Ãƒ€š Also Known AsÃƒÆ’Ã¢‚¬Å¡Ãƒ€š Chinee Apple,ÃƒÆ’Ã¢‚¬Å¡Ãƒ€š Jujube,ÃƒÆ’Ã¢‚¬Å¡Ãƒ€š Indian PlumÃƒÆ’Ã¢‚¬Å¡Ãƒ€š AndÃƒÆ’Ã¢‚¬Å¡Ãƒ€š Masau Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",3000944599,https://www.bigbasket.com/media/uploads/p/l/30009445_2-fresho-ber-large.jpg
, FRUITS & VEGETABLES , EXOTIC FRUITS & VEGGIES , EXOTIC FRUITS , FRESHO Tamarind - Sweet,Fresho,40004344,https://www.bigbasket.com/pd/40004344/fresho-tamarind-sweet-225-g/,"Fresho Tamarind - Sweet, 225 g",123.75,Rs 99,20%,225 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40004344_17-fresho-tamarind-sweet.jpg,"Sweet tamarind is bean shaped with brown to clay coloured skin. Flesh inside the pod is tender, succulent and sweet. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/642/dahi-vada/",40004344,"https://www.bigbasket.com/media/uploads/p/l/40004344_17-fresho-tamarind-sweet.jpg"""
, FRUITS & VEGETABLES , FRESH VEGETABLES , ROOT VEGETABLES , FRESHO Radish - Red,Fresho,40004386,https://www.bigbasket.com/pd/40004386/fresho-radish-red-500-g/,"Fresho Radish - Red, 500 g",31.25,,,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40004386_12-fresho-radish-red.jpg,"Pinkish to red and cylindrical-shaped, red radishes taper to a white flesh. These juicy, crispy radishes come with a tinge of spiciness.",40004386,"https://www.bigbasket.com/media/uploads/p/l/40004386_12-fresho-radish-red.jpg"""
, FRUITS & VEGETABLES , EXOTIC FRUITS & VEGGIES , EXOTIC VEGETABLES , FRESHO Sweet Corn,Fresho,40004992,https://www.bigbasket.com/pd/40004992/fresho-sweet-corn-2-pcs/,"Fresho Sweet Corn, 2 pcs",56.25,Rs 45,20%,2 pcs,veg,https://www.bigbasket.com/media/uploads/p/mm/40004992_14-fresho-sweet-corn.jpg,"Wrapped in lime coloured husks with silk, sweet corn contains numerous yellow succulent kernels that have a starchy and doughy consistency. The skin pops out as you bite into it. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/132/sweet-corn-soup/",40004992,"https://www.bigbasket.com/media/uploads/p/l/40004992_14-fresho-sweet-corn.jpg"""
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Beans - Julienne,Fresho,40005769,https://www.bigbasket.com/pd/40005769/fresho-beans-julienne-200-g/,"Fresho Beans - Julienne, 200 g",22.5,Rs 18,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005769_6-fresho-beans-julienne.jpg,"We deliver these fresh beans in julienne cut, making your preparations less messy and much easy because we value your time!",40005769,https://www.bigbasket.com/media/uploads/p/l/40005769_6-fresho-beans-julienne.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Carrots - Diced,Fresho,40005784,https://www.bigbasket.com/pd/40005784/fresho-carrots-diced-200-g/,"Fresho Carrots - Diced, 200 g",42.5,Rs 34,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005784_6-fresho-carrots-diced.jpg,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground. While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly diced, making your preparations much easier and quicker because we value your time!",40005784,https://www.bigbasket.com/media/uploads/p/l/40005784_6-fresho-carrots-diced.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES ," FRESHO Cut Cauliflower, Washed",Fresho,40005790,https://www.bigbasket.com/pd/40005790/fresho-cut-cauliflower-washed-300-g/,"Fresho Cut Cauliflower, Washed, 300 g",61.25,Rs 49,20%,300 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005790_8-fresho-cut-cauliflower-washed.jpg,"Fresho provides you clusters of soft, crumbly, sweet cauliflower florets that will help reduce your effort in separating them",40005790,https://www.bigbasket.com/media/uploads/p/l/40005790_8-fresho-cut-cauliflower-washed.jpg
